0.052	0.720056	-0.0249718	0.998124
0.0521	0.72005	-0.0250197	0.998117
0.0522	0.720044	-0.0250675	0.99811
0.0523	0.720037	-0.0251154	0.998103
0.0524	0.720031	-0.0251632	0.998096
0.0525	0.720025	-0.0252111	0.998088
0.0526	0.720019	-0.0252589	0.998081
0.0527	0.720012	-0.0253067	0.998074
0.0528	0.720006	-0.0253546	0.998066
0.0529	0.72	-0.0254024	0.998059
0.053	0.719993	-0.0254502	0.998052
0.0531	0.719987	-0.0254981	0.998044
0.0532	0.71998	-0.0255459	0.998037
0.0533	0.719974	-0.0255937	0.99803
0.0534	0.719968	-0.0256415	0.998022
0.0535	0.719961	-0.0256894	0.998015
0.0536	0.719955	-0.0257372	0.998007
0.0537	0.719948	-0.025785	0.998
0.0538	0.719942	-0.0258329	0.997993
0.0539	0.719935	-0.0258807	0.997985
0.054	0.719929	-0.0259285	0.997978
0.0541	0.719922	-0.0259763	0.99797
0.0542	0.719916	-0.0260241	0.997963
0.0543	0.719909	-0.026072	0.997955
0.0544	0.719903	-0.0261198	0.997948
0.0545	0.719896	-0.0261676	0.99794
0.0546	0.71989	-0.0262154	0.997932
0.0547	0.719883	-0.0262632	0.997925
0.0548	0.719876	-0.026311	0.997917
0.0549	0.71987	-0.0263589	0.99791
0.055	0.719863	-0.0264067	0.997902
0.0551	0.719857	-0.0264545	0.997894
0.0552	0.71985	-0.0265023	0.997887
0.0553	0.719843	-0.0265501	0.997879
0.0554	0.719837	-0.0265979	0.997872
0.0555	0.71983	-0.0266457	0.997864
0.0556	0.719823	-0.0266935	0.997856
0.0557	0.719817	-0.0267413	0.997848
0.0558	0.71981	-0.0267891	0.997841
0.0559	0.719803	-0.0268369	0.997833
0.056	0.719797	-0.0268847	0.997825
0.0561	0.71979	-0.0269325	0.997817
0.0562	0.719783	-0.0269803	0.99781
0.0563	0.719776	-0.0270281	0.997802
0.0564	0.71977	-0.0270759	0.997794
0.0565	0.719763	-0.0271237	0.997786
0.0566	0.719756	-0.0271715	0.997778
0.0567	0.719749	-0.0272193	0.997771
0.0568	0.719742	-0.0272671	0.997763
0.0569	0.719735	-0.0273149	0.997755
0.057	0.719729	-0.0273627	0.997747
0.0571	0.719722	-0.0274104	0.997739
0.0572	0.719715	-0.0274582	0.997731
0.0573	0.719708	-0.027506	0.997723
